,公司代码 ,Name,code,上市日期
3592,603389,  亚振家居,'603389,  2016-12-15
3593,600868,  梅雁吉祥,'600868,  1994-09-12
3594,2514,宝馨科技,'002514,2010/12/3
3595,2359,*ST北讯,'002359,2010/2/10
3596,300480,光力科技,'300480,2015/7/2
3597,601233,  桐昆股份,'601233,  2011-05-18
3598,600939,  重庆建工,'600939,  2017-02-21
3599,2771,真视通,'002771,2015/6/29
3600,300582,英飞特,'300582,2016/12/28
3601,600271,  航天信息,'600271,  2003-07-11
3602,600630,  龙头股份,'600630,  1993-02-09
3603,2322,理工环科,'002322,2009/12/18
3604,300192,科斯伍德,'300192,2011/3/22
3605,600693,  东百集团,'600693,  1993-11-22
3606,2628,成都路桥,'002628,2011/11/3
3607,601880,  大连港,'601880,  2010-12-06
3608,300126,锐奇股份,'300126,2010/10/13
3609,603138,  海量数据,'603138,  2017-03-06
3610,600757,  长江传媒,'600757,  1996-10-03
3611,2400,省广集团,'002400,2010/5/6
3612,600106,  重庆路桥,'600106,  1997-06-18
3613,600237,  铜峰电子,'600237,  2000-06-09
3614,600810,  神马股份,'600810,  1994-01-06
3615,300738,奥飞数据,'300738,2018/1/19
3616,2398,垒知集团,'002398,2010/5/6
3617,603700,  宁波水表,'603700,  2019-01-22
3618,523,广州浪奇,'000523,1993/11/8
3619,600535,  天士力,'600535,  2002-08-23
3620,600763,  通策医疗,'600763,  1996-10-30
3621,601800,  中国交建,'601800,  2012-03-09
3622,603516,  淳中科技,'603516,  2018-02-02
3623,300787,海能实业,'300787,2019/8/15
3624,603896,  寿仙谷,'603896,  2017-05-10
3625,603818,  曲美家居,'603818,  2015-04-22
3626,300440,运达科技,'300440,2015/4/23
3627,300016,北陆药业,'300016,2009/10/30
3628,300690,双一科技,'300690,2017/8/8
3629,603608,  天创时尚,'603608,  2016-02-18
3630,603978,  深圳新星,'603978,  2017-08-07
3631,603278,  大业股份,'603278,  2017-11-13
3632,2213,特 尔 佳,'002213,2008/2/1
3633,600423,  ST柳化,'600423,  2003-07-17
3634,601069,  西部黄金,'601069,  2015-01-22
3635,2361,神剑股份,'002361,2010/3/3
3636,300300,汉鼎宇佑,'300300,2012/3/19
3637,2967,广电计量,'002967,2019/11/8
3638,600104,  上汽集团,'600104,  1997-11-25
3639,600476,  湘邮科技,'600476,  2003-12-10
3640,2439,启明星辰,'002439,2010/6/23
3641,603398,  邦宝益智,'603398,  2015-12-09
3642,2207,ST准油,'002207,2008/1/28
3643,2906,华阳集团,'002906,2017/10/13
3644,603356,  华菱精工,'603356,  2018-01-24
3645,600702,  舍得酒业,'600702,  1996-05-24
3646,600584,  长电科技,'600584,  2003-06-03
3647,603258,  电魂网络,'603258,  2016-10-26
3648,300427,红相股份,'300427,2015/2/17
3649,906,浙商中拓,'000906,1999/7/7
3650,600426,  华鲁恒升,'600426,  2002-06-20
3651,600110,  诺德股份,'600110,  1997-10-07
3652,300669,沪宁股份,'300669,2017/6/29
3653,600371,  万向德农,'600371,  2002-09-16
3654,616,海航投资,'000616,1996/11/8
3655,300443,金雷股份,'300443,2015/4/22
3656,603922,  金鸿顺,'603922,  2017-10-23
3657,600311,  荣华实业,'600311,  2001-06-26
3658,2895,川恒股份,'002895,2017/8/25
3659,300686,智动力,'300686,2017/8/4
3660,2893,华通热力,'002893,2017/9/15
3661,2598,山东章鼓,'002598,2011/7/7
3662,6,深振业Ａ,'000006,1992/4/27
3663,600210,  紫江企业,'600210,  1999-08-24
3664,2374,丽鹏股份,'002374,2010/3/18
3665,2941,新疆交建,'002941,2018/11/28
3666,659,珠海中富,'000659,1996/12/3
3667,600135,  乐凯胶片,'600135,  1998-01-22
3668,2099,海翔药业,'002099,2006/12/26
3669,401,冀东水泥,'000401,1996/6/14
3670,300605,恒锋信息,'300605,2017/2/8
3671,2576,通达动力,'002576,2011/4/28
3672,2414,高德红外,'002414,2010/7/16
3673,2608,江苏国信,'002608,2011/8/10
3674,300672,国科微,'300672,2017/7/12
3675,300117,嘉寓股份,'300117,2010/9/2
3676,603266,  天龙股份,'603266,  2017-01-10
3677,890,法 尔 胜,'000890,1999/1/19
3678,595,宝塔实业,'000595,1996/4/19
3679,300601,康泰生物,'300601,2017/2/7
3680,600971,  恒源煤电,'600971,  2004-08-17
3681,2103,广博股份,'002103,2007/1/10
3682,2731,萃华珠宝,'002731,2014/11/4
3683,603927,  中科软,'603927,  2019-09-09
3684,600831,  广电网络,'600831,  1994-02-24
3685,300002,神州泰岳,'300002,2009/10/30
3686,300606,金太阳,'300606,2017/2/8
3687,300038,数知科技,'300038,2010/1/8
3688,1914,招商积余,'001914,1994/9/28
3689,300476,胜宏科技,'300476,2015/6/11
